"MimosaID","Project","InterviewDate","ReintegrationDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","TrainingType","TrainingStart","TrainingEnd","TimeToReceiveSupport","ReceivedSupportAs","BusinessType","BusinessMembers","MicroBusinessLevel","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","SupportDuration","TrainingDuration"
"MA1018002342","JI","2021/10/05 00:00:00","2020/01/27 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","Business/management","2021/10/28 00:00:00","2021/10/28 00:00:00",48,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",617,0
"BF1018001088","JI","2021/10/05 00:00:00","2019/05/13 00:00:00","Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Sénégal","Autre","Masculin","14-35",5,"Non","None",NA,NA,48,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",876,0
"MA1018002246","JI","2021/10/05 00:00:00","2019/09/19 00:00:00","Par téléphone","Low","Low","No","Pire","N/A (retour non volontaire)","Satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","None",NA,NA,16,"En nature","Autre","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",747,0
"MA1019001169","JI","2021/10/05 00:00:00","2020/02/17 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","Business/management","2020/02/17 00:00:00","2020/02/17 00:00:00",48,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",596,0
"NE1019X039757","JI","2021/10/05 00:00:00","2020/08/08 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","36+",3,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Non",423,0
"NE1019X061732","JI","2021/10/05 00:00:00","2020/06/26 00:00:00","Par téléphone","Low","High","No","Pire","Partiellement","Très satisfait","Sénégal","Lybie","Masculin","14-35",4,"Non","None",NA,NA,24,"En nature","Agriculture/aviculture","Moi et d'autres","Individual","Oui","Autre","1+","Oui","Oui",466,0
"NE1019X065364","JI","2021/10/05 00:00:00","2020/07/20 00:00:00","Par téléphone","High","High","No","Pire","N/A (retour non volontaire)","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"Non","None",NA,NA,20,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Autre","1+","Oui","Oui",442,0
"NE1020X020729","JI","2021/10/05 00:00:00","2021/01/14 00:00:00","Par téléphone","Low","High","No","Pire","Partiellement","Très satisfait","Sénégal","Autre","Masculin","14-35",5,"Non","None",NA,NA,28,"En nature","Transport","Moi uniquement","Individual","Non","Non","0","Oui","Oui",264,0
"NE1020X021026","JI","2021/10/05 00:00:00","2021/04/29 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","36+",1,"Non","None",NA,NA,28,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Non",159,0
"MA1018002247","JI","2021/10/05 00:00:00","2019/12/16 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"Non","None",NA,NA,24,"En nature","Elevage","Moi uniquement","Individual","Oui","Autre","1","Oui","Oui",659,0
"BF1019001203","JI","2021/10/05 00:00:00","2020/01/27 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",0,"Non","None",NA,NA,52,"En nature","Autre","Moi et d'autres","Individual","Oui","Autre","1+","Oui","Oui",617,0
"MA1018002296","JI","2021/10/05 00:00:00","2019/10/24 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36+",5,"Non","None",NA,NA,25,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",712,0
"MA1018002255","JI","2021/10/05 00:00:00","2019/09/19 00:00:00","Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","None",NA,NA,4,"En nature","Autre","Moi uniquement","Individual","Oui","Autre","1+","Oui","Oui",747,0
"TD1020001977","JI","2021/10/05 00:00:00","2021/04/23 00:00:00","Par téléphone","Low","Low","No","Ne sait pas","Oui","Satisfait","Autre","Autre","Masculin","36+",6,"Non","None",NA,NA,24,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Oui","Oui",165,0
"MA1018002950","JI","2021/10/05 00:00:00","2020/05/15 00:00:00","Par téléphone","High","High","No","Pire","N/A (retour non volontaire)","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"Non","None",NA,NA,16,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",508,0
"NE1019X036036","JI","2021/10/05 00:00:00","2021/08/31 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",0,"Non","None",NA,NA,104,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",35,0
"MA1019001172","JI","2021/10/05 00:00:00","2020/04/01 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,12,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Non","0","Oui","Oui",552,0
"MA1018002624","JI","2021/10/05 00:00:00","2019/12/03 00:00:00","Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Sénégal","Maroc","Féminin","14-35",2,"Non","None",NA,NA,48,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",672,0
"NE1019X037295","JI","2021/10/05 00:00:00","2019/12/16 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",1,"Non","None",NA,NA,16,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Oui","Oui",659,0
"MA1019002188","JI","2021/10/05 00:00:00","2019/12/20 00:00:00","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Féminin","36+",8,"Non","None",NA,NA,48,"En nature","Autre","Moi uniquement","Not individual","Non","Non","0","Oui","Non",655,0
"ML1019X004036","JI","2021/10/05 00:00:00","2020/04/05 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Satisfait","Sénégal","Lybie","Masculin","36+",4,"Non","None",NA,NA,54,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",548,0
"MA1020001694","JI","2021/10/05 00:00:00","2020/04/15 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"Oui","None",NA,NA,48,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",538,0
"NE1019X069683","JI","2021/10/05 00:00:00","2020/08/09 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",2,"Non","None",NA,NA,12,"En nature","Autre","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",422,0
"TD1020001978","JI","2021/10/06 00:00:00","2021/04/29 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",6,"Non","None",NA,NA,158,"En nature","Transport","Moi uniquement","Individual","Non","Non","0","Non","Oui",160,0
"MA1018001673","JI","2021/10/06 00:00:00","2020/05/15 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",4,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Non","Autre","1+","Oui","Oui",509,0
"MA1020003929","JI","2021/10/06 00:00:00","2021/04/28 00:00:00","Terrain/bureau OIM","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Féminin","36+",7,"Non","None",NA,NA,4,"En nature","Elevage","Moi uniquement","Not individual","Non","Non","0","Oui","Oui",161,0
"SN1020001566","JI","2021/10/06 00:00:00","2019/07/22 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Féminin","14-35",1,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",807,0
"NE1019X031680","JI","2021/10/07 00:00:00","2020/01/24 00:00:00","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",2,"Non","None",NA,NA,60,"En nature","Commerce","Moi et d'autres","Individual","Oui","Autre","1+","Oui","Oui",622,0
"Ne1019X037294","JI","2021/10/07 00:00:00","2020/04/15 00:00:00","Terrain/bureau OIM","High","High","No","Mieux","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",540,0
"NE1019X017980","JI","2021/10/07 00:00:00","2019/10/07 00:00:00","Terrain/bureau OIM","High","High","No","Identique","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",7,"Non","None",NA,NA,12,"En nature","Elevage","Moi uniquement","Individual","Oui","Autre","1+","Non","Oui",731,0
"NE1020X020759","JI","2021/10/08 00:00:00","2021/03/04 00:00:00","Par téléphone","Low","Low","No","Pire","Non","OK","Sénégal","Algerie","Masculin","14-35",1,"Non","None",NA,NA,28,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",218,0
"NE1019X023564","JI","2021/10/08 00:00:00","2020/02/17 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",1,"Non","Business/management","2020/02/17 00:00:00","2020/02/17 00:00:00",58,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",599,0
"SN1021001032","JI","2021/10/08 00:00:00","2021/03/15 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","36+",1,"Non","None",NA,NA,28,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",207,0
"NE1020X020725","JI","2021/10/08 00:00:00","2020/10/06 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",4,"Non","None",NA,NA,4,"En nature","Elevage","Moi uniquement","Individual","Oui","Non","0","Non","Oui",367,0
"MA1018002287","JI","2021/10/08 00:00:00","2019/10/10 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36+",0,"Non","None",NA,NA,20,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Autre","1","Oui","Oui",729,0
"BF1019001350","JI","2021/10/08 00:00:00","2020/04/15 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",4,"Non","None",NA,NA,48,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",541,0
"EG1020001001","JI","2021/10/08 00:00:00","2020/10/20 00:00:00","Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Sénégal","Autre","Féminin","14-35",2,"Oui","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Not individual","Non","Non","0","Oui","Oui",353,0
"NE1020X020753","JI","2021/10/08 00:00:00","2021/03/25 00:00:00","Par téléphone","Low","Low","Yes","Pire","Non","Satisfait","Sénégal","Algerie","Féminin","36+",2,"Non","None",NA,NA,16,"En nature","Commerce","Moi uniquement","Not individual","Non","Non","0","Oui","Oui",197,0
"CH5017X028688","JI","2021/10/08 00:00:00","2020/02/03 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","36+",1,"Non","None",NA,NA,52,"En nature","Autre","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",613,0
"SN1020001510","JI","2021/10/08 00:00:00","2020/08/07 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",0,"Non","None",NA,NA,52,"En nature","Transport","Moi et d'autres","Individual","Oui","Autre","1","Oui","Oui",427,0
"MA1021001473","JI","2021/10/08 00:00:00","2021/06/19 00:00:00","Par téléphone","High","High","No","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",4,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",111,0
"MA1018002347","JI","2021/10/08 00:00:00","2020/08/05 00:00:00","Par téléphone","High","Low","No","Mieux","N/A (retour non volontaire)","Très satisfait","Sénégal","Maroc","Masculin","36+",1,"Non","Business/management","2021/04/02 00:00:00","2021/04/02 00:00:00",52,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",429,0
"CH5018X018971","JI","2021/10/08 00:00:00","2020/04/01 00:00:00","Par téléphone","High","Low","No","Souhaite ne pas répondre","Oui","Satisfait","Sénégal","Lybie","Masculin","14-35",8,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",555,0
"CH5017X020832","JI","2021/10/08 00:00:00","2019/12/16 00:00:00","Par téléphone","High","Low","No","Identique","Oui","Très satisfait","Sénégal","Lybie","Masculin","36+",1,"Non","None",NA,NA,52,"En nature","Elevage","Moi uniquement","Individual","Oui","Non","0","Non","Oui",662,0
"MA1021001598","JI","2021/10/11 00:00:00","2021/06/09 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,12,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",124,0
"NE1020X011352","JI","2021/10/11 00:00:00","2020/08/11 00:00:00","Par téléphone","Low","Low","No","Pire","Non","Pas satisfait","Sénégal","Maroc","Masculin","36+",3,"Oui","None",NA,NA,20,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",426,0
"LY1017001306","JI","2021/10/11 00:00:00","2020/10/27 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"Non","None",NA,NA,112,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",349,0
"NE1020X011361","JI","2021/10/11 00:00:00","2020/07/10 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",0,"Non","None",NA,NA,12,"En nature","Commerce","Moi et d'autres","Individual","Non","Autre","1","Oui","Oui",458,0
"NE1019X030994","JI","2021/10/11 00:00:00","2020/01/29 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","36+",5,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",621,0
"NE1019X076339","JI","2021/10/11 00:00:00","2020/06/15 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",3,"Non","None",NA,NA,20,"En nature","Autre","Moi uniquement","Individual","Non","Autre","1","Oui","Oui",483,0
"MA1020003621","JI","2021/10/11 00:00:00","2021/06/10 00:00:00","Par téléphone","High","High","No","Pire","Non","Satisfait","Sénégal","Maroc","Masculin","14-35",3,"Non","None",NA,NA,36,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Non",123,0
"LY1020007384","JI","2021/06/28 00:00:00","2021/06/15 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Ghana","Lybie","Masculin","14-35",2,"Non","None",NA,NA,24,"En nature","Commerce","Moi uniquement","Individual","Non","Autre","1","Non","Oui",13,0
"MA1018002392","JI","2021/10/11 00:00:00","2020/01/27 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,40,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",623,0
"MA 1021001878","JI","2021/10/11 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Ghana","Maroc","Masculin","14-35",3,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"CH5018X003379","JI","2021/10/11 00:00:00","2020/07/15 00:00:00","Par téléphone","Low","Low","No","Ne sait pas","N/A (retour non volontaire)","Très satisfait","Sénégal","Lybie","Masculin","14-35",0,"Non","None",NA,NA,24,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Non","0","Non","Oui",453,0
"NE1020X011345","JI","2021/10/11 00:00:00","2021/03/19 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",2,"Oui","None",NA,NA,40,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",206,0
"MA1018002428","JI","2021/10/11 00:00:00","2019/09/03 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36+",5,"Non","None",NA,NA,28,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Oui","Non","0","Oui","Non",769,0
"NE1018004403","JI","2021/10/11 00:00:00","2021/05/07 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"Non","None",NA,NA,20,"En nature","Commerce","Moi uniquement","Not individual","Oui","Non","0","Non","Oui",157,0
"NE1019X059935","JI","2021/10/11 00:00:00","2021/07/22 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Ghana","Niger","Masculin","36+",0,"Non","None",NA,NA,32,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Autre","1","Non","Oui",81,0
"NE1019X017923","JI","2021/10/11 00:00:00","2019/12/16 00:00:00","Par téléphone","High","High","No","Pire","N/A (retour non volontaire)","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","Business/management","2021/09/21 00:00:00","2021/09/21 00:00:00",52,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",665,0
"CH5018X003492","JI","2021/10/11 00:00:00",NA,"Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Sénégal","Lybie","Masculin","14-35",6,"Non","None",NA,NA,32,"En nature","Transport","Moi uniquement","Unknown","Oui","Non","0","Oui","Non",120,0
"MA1021001236","JI","2021/10/11 00:00:00","2021/05/27 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,12,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Oui","Oui",137,0
"MA1020003039","JI","2021/10/11 00:00:00","2020/10/25 00:00:00","Par téléphone","Low","Low","No","Pire","Partiellement","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",351,0
"MA1021001772","JI","2021/10/11 00:00:00","2021/06/03 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",130,0
"MA1020001033","JI","2021/10/11 00:00:00","2020/04/15 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Maroc","Féminin","36+",0,"Oui","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",544,0
"LY1020006036","JI","2021/10/11 00:00:00","2021/06/21 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Ghana","Lybie","Masculin","14-35",4,"Non","None",NA,NA,24,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Autre","1","Non","Oui",112,0
